wave,age,age_o,d_age,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan
15,27.0,25.0,2,1,1.0,1.0,business,20.0,15.0,25.0,15.0,15.0,10.0,7.0,7.0,8.0,8.0,8.0,7.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,8.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.09,4.0,3.0,7.0,8.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,24.0,3,1,1.0,1.0,business,22.0,17.0,15.0,15.0,15.0,16.0,5.0,7.0,8.0,7.0,,5.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,8.0,8.0,8.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,0.08,4.0,3.0,7.0,7.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,21.0,6,1,1.0,1.0,business,20.0,30.0,20.0,20.0,0.0,10.0,5.0,10.0,9.0,5.0,10.0,,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,7.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,0.04,4.0,3.0,7.0,4.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,30.0,3,0,1.0,1.0,business,10.0,20.0,20.0,10.0,10.0,30.0,6.0,8.0,8.0,6.0,8.0,,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,8.0,9.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.19,4.0,3.0,8.0,7.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,27.0,28.0,1,1,1.0,1.0,business,35.0,0.0,35.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.24,4.0,3.0,6.0,8.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,26.0,1,1,1.0,1.0,business,15.0,20.0,15.0,30.0,10.0,10.0,1.0,3.0,3.0,1.0,8.0,1.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.27,4.0,3.0,8.0,8.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,22.0,5,1,1.0,1.0,business,8.0,20.0,25.0,25.0,12.0,10.0,7.0,8.0,8.0,7.0,8.0,6.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,5.0,8.0,9.0,8.0,8.0,6.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,0.0,4.0,3.0,5.0,7.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,24.0,3,1,1.0,1.0,business,18.0,19.0,16.0,15.0,15.0,17.0,5.0,8.0,9.0,8.0,7.0,8.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.34,4.0,3.0,6.0,6.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,33.0,6,1,1.0,1.0,business,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,7.0,,,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,9.0,8.0,5.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.31,4.0,3.0,5.0,5.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,27.0,25.0,2,0,1.0,1.0,business,15.0,18.0,18.0,18.0,15.0,16.0,6.0,9.0,8.0,6.0,5.0,5.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,7.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,5.0,8.0,8.0,4.0,4.0,-0.05,4.0,3.0,5.0,7.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,26.0,38.0,12,1,5.0,3.0,business,15.0,15.0,20.0,15.0,15.0,20.0,6.0,7.0,8.0,7.0,8.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.2,8.0,0.0,7.0,5.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,33.0,7,0,5.0,3.0,business,20.0,20.0,20.0,15.0,15.0,10.0,8.0,7.0,7.0,7.0,7.0,4.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.62,8.0,0.0,6.0,5.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,26.0,24.0,2,1,5.0,3.0,business,20.0,10.0,20.0,35.0,5.0,10.0,7.0,8.0,5.0,6.0,8.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.08,8.0,0.0,6.0,3.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,28.0,2,1,5.0,3.0,business,25.0,25.0,25.0,10.0,10.0,5.0,6.0,8.0,8.0,7.0,8.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.35,8.0,0.0,6.0,4.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,27.0,1,1,5.0,3.0,business,25.0,20.0,10.0,20.0,15.0,10.0,9.0,9.0,10.0,8.0,,,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.36,8.0,0.0,7.0,7.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,23.0,3,1,5.0,3.0,business,20.0,20.0,20.0,20.0,20.0,0.0,7.0,10.0,10.0,8.0,10.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.08,8.0,0.0,8.0,7.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,25.0,1,1,5.0,3.0,business,25.0,20.0,20.0,20.0,10.0,5.0,7.0,8.0,8.0,8.0,8.0,,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,-0.14,8.0,0.0,8.0,7.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,26.0,0,1,5.0,3.0,business,15.0,10.0,30.0,10.0,15.0,20.0,8.0,8.0,8.0,7.0,,,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.26,8.0,0.0,7.0,7.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,25.0,1,1,5.0,3.0,business,20.0,15.0,25.0,15.0,15.0,10.0,7.0,8.0,8.0,8.0,7.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,9.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.3,8.0,0.0,8.0,7.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,24.0,2,1,5.0,3.0,business,22.0,17.0,15.0,15.0,15.0,16.0,6.0,7.0,8.0,6.0,6.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.54,8.0,0.0,7.0,5.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,21.0,5,1,5.0,3.0,business,20.0,30.0,20.0,20.0,0.0,10.0,7.0,10.0,8.0,6.0,,,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,9.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.36,8.0,0.0,8.0,7.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,30.0,4,0,5.0,3.0,business,10.0,20.0,20.0,10.0,10.0,30.0,6.0,8.0,8.0,8.0,8.0,,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.17,8.0,0.0,5.0,6.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,26.0,28.0,2,1,5.0,3.0,business,35.0,0.0,35.0,10.0,10.0,10.0,5.0,6.0,5.0,5.0,6.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,-0.4,8.0,0.0,6.0,5.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,26.0,0,1,5.0,3.0,business,15.0,20.0,15.0,30.0,10.0,10.0,6.0,8.0,10.0,8.0,8.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.17,8.0,0.0,7.0,6.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,22.0,4,1,5.0,3.0,business,8.0,20.0,25.0,25.0,12.0,10.0,8.0,8.0,8.0,7.0,7.0,6.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,8.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,-0.01,8.0,0.0,7.0,7.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,24.0,2,1,5.0,3.0,business,18.0,19.0,16.0,15.0,15.0,17.0,7.0,8.0,8.0,6.0,7.0,7.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.18,8.0,0.0,6.0,5.0,0.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,33.0,7,1,5.0,3.0,business,20.0,20.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,8.0,9.0,8.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.07,8.0,0.0,6.0,5.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,26.0,25.0,1,0,5.0,3.0,business,15.0,18.0,18.0,18.0,15.0,16.0,7.0,8.0,8.0,6.0,7.0,5.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,0.14,8.0,0.0,6.0,5.0,0.0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,29.0,38.0,9,1,2.0,10.0,business,15.0,15.0,20.0,15.0,15.0,20.0,6.0,6.0,9.0,6.0,9.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,9.0,4.0,9.0,7.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.21,5.0,2.0,8.0,,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,33.0,4,0,2.0,10.0,business,20.0,20.0,20.0,15.0,15.0,10.0,5.0,6.0,,4.0,4.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,9.0,9.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.15,5.0,2.0,8.0,0.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,29.0,24.0,5,1,2.0,10.0,business,20.0,10.0,20.0,35.0,5.0,10.0,7.0,8.0,6.0,6.0,7.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,9.0,9.0,9.0,9.0,6.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.32,5.0,2.0,8.0,4.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,28.0,1,1,2.0,10.0,business,25.0,25.0,25.0,10.0,10.0,5.0,7.0,8.0,8.0,7.0,8.0,7.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,8.0,9.0,4.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.03,5.0,2.0,8.0,2.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,27.0,2,1,2.0,10.0,business,25.0,20.0,10.0,20.0,15.0,10.0,,,,,,,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,9.0,9.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.14,5.0,2.0,9.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,23.0,6,1,2.0,10.0,business,20.0,20.0,20.0,20.0,20.0,0.0,9.0,8.0,9.0,7.0,10.0,7.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,10.0,10.0,8.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.32,5.0,2.0,8.0,,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,25.0,4,1,2.0,10.0,business,25.0,20.0,20.0,20.0,10.0,5.0,7.0,9.0,9.0,7.0,9.0,,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.49,5.0,2.0,8.0,5.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,26.0,3,1,2.0,10.0,business,15.0,10.0,30.0,10.0,15.0,20.0,7.0,6.0,6.0,6.0,6.0,,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.57,5.0,2.0,8.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,25.0,4,1,2.0,10.0,business,20.0,15.0,25.0,15.0,15.0,10.0,7.0,8.0,9.0,9.0,9.0,8.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,5.0,8.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.28,5.0,2.0,8.0,5.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,24.0,5,1,2.0,10.0,business,22.0,17.0,15.0,15.0,15.0,16.0,6.0,8.0,7.0,6.0,7.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,10.0,10.0,8.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.45,5.0,2.0,9.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,21.0,8,1,2.0,10.0,business,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,10.0,6.0,10.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.01,5.0,2.0,9.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,30.0,1,0,2.0,10.0,business,10.0,20.0,20.0,10.0,10.0,30.0,6.0,8.0,8.0,6.0,8.0,,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.0,6.0,5.0,4.0,3.0,0.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.03,5.0,2.0,5.0,0.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,29.0,28.0,1,1,2.0,10.0,business,35.0,0.0,35.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,4.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.0,6.0,7.0,6.0,7.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.07,5.0,2.0,6.0,2.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,26.0,3,1,2.0,10.0,business,15.0,20.0,15.0,30.0,10.0,10.0,6.0,6.0,7.0,3.0,7.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,9.0,10.0,5.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.34,5.0,2.0,9.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,22.0,7,1,2.0,10.0,business,8.0,20.0,25.0,25.0,12.0,10.0,7.0,7.0,7.0,6.0,7.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,10.0,10.0,10.0,7.0,7.0,6.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.51,5.0,2.0,9.0,4.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,24.0,5,1,2.0,10.0,business,18.0,19.0,16.0,15.0,15.0,17.0,4.0,6.0,7.0,5.0,9.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.0,8.0,6.0,5.0,6.0,1.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.26,5.0,2.0,7.0,2.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,33.0,4,1,2.0,10.0,business,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,8.0,7.0,8.0,6.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.0,8.0,8.0,7.0,8.0,6.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.61,5.0,2.0,7.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,29.0,25.0,4,0,2.0,10.0,business,15.0,18.0,18.0,18.0,15.0,16.0,5.0,9.0,9.0,6.0,9.0,5.0,95.0,1.0,1.0,1.0,1.0,1.0,,,,,,8.0,8.0,8.0,6.0,8.0,4.0,10.0,5.0,9.0,5.0,0.0,0.0,5.0,5.0,0.0,8.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,-0.56,5.0,2.0,6.0,1.0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,31.0,38.0,7,1,3.0,1.0,mba,15.0,15.0,20.0,15.0,15.0,20.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,20.0,40.0,10.0,10.0,10.0,7.0,8.0,4.0,10.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,6.0,3.0,7.0,1.0,1.0,0.53,4.0,2.0,5.0,5.0,0.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
