age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match,gender_female,gender_male,race_asian/pacific islander/asian-american,race_black/african american,race_european/caucasian-american,race_latino/hispanic american,race_other,race_nan,race_o_asian/pacific islander/asian-american,race_o_black/african american,race_o_european/caucasian-american,race_o_latino/hispanic american,race_o_other,race_o_nan,field_business_&_finance,field_creative_arts,field_education,field_engineering_&_technology,field_healthcare,field_humanities,field_law_&_public policy,field_mathematics_&_statistics,field_natural_&_physical_sciences,field_other,field_social_sciences
22,25,3,0,1,1,30,15,20,20,0,5,8,8,8,8,7,6,15,20,20,20,5,20,7,9,9,9,4,7,8,8,8,8,6,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,-0.06,6,3,7,6,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,33,4,1,9,8,30,30,10,10,0,20,8,7,7,7,6,5,50,5,25,20,0,0,10,10,9,10,10,4,9,6,7,8,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,-0.44,5,5,6,8,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,27,1,1,8,9,15,20,20,15,15,15,8,9,9,8,9,8,20,20,20,10,10,20,7,10,7,10,10,8,8,8,8,9,7,5,2,10,8,6,4,9,1,3,13,9,8,9,3,4,3,1,0.18,5,1,8,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,30,6,0,1,1,10,20,20,10,10,30,8,10,10,6,8,6,30,15,15,15,15,10,7,9,8,7,8,6,8,10,7,9,3,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0.74,5,5,6,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,29,5,0,3,3,10,40,20,20,0,10,7,7,8,7,8,4,30,10,20,20,10,10,7,7,10,9,9,4,6,7,6,2,5,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0.09,6,4,5,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,24,9,1,1,2,20,21,21,22,6,10,8,8,7,8,7,7,20,20,20,10,10,20,8,8,7,9,7,4,6,6,6,6,7,3,4,4,10,8,8,6,1,8,9,3,10,10,7,9,7,8,0.28,4,5,6,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,28,1,1,5,8,40,15,20,10,5,10,7,8,8,7,8,7,10,10,30,25,10,15,7,8,7,9,5,7,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.46,7,6,6,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,28,3,0,6,8,30,30,20,10,10,0,9,8,8,7,8,8,15,3,50,20,2,10,6,7,7,9,8,8,7,8,8,8,6,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.6,5,3,8,6,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,42,15,1,3,9,23.81,23.81,23.81,23.81,2.38,2.38,8,7,7,7,6,5,15.38,19.23,19.23,19.23,13.46,13.46,9,8,10,10,8,6,7,6,6,6,5,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,-0.43,8,6,5,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,24,6,1,4,8,25,15,25,25,15,15,6,7,7,6,6,8,30,20,30,10,0,10,6,8,6,8,8,5,6,6,2,5,7,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15,4,1,4,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,22,1,0,4,1,40,15,10,20,5,10,10,10,10,10,10,10,15,15,25,25,20,0,8,9,8,9,9,10,10,10,10,10,10,5,4,3,10,10,10,6,4,8,10,10,10,10,10,10,10,8,0.08,7,4,10,10,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27,23,4,0,1,3,25,5,30,15,5,20,7,8,8,6,7,6,10,20,20,15,20,15,5,8,7,8,8,7,8,7.5,8,7,7,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,0.43,3,2,8,6,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,27,0,0,1,1,14,20,20,14,18,14,6,8,8,7,7,9,20.51,23.08,20.51,17.95,2.56,15.38,7,9,6,9,4,8,9,9,7,7,6,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,0.25,5,3,7,5,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,24,1,0,1,1,35,10,20,20,10,5,9,8,7,10,9,8,20,25,25,10,10,10,6,10,10,9,10,8,10,10,10,10,8,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,-0.32,7,2,10,10,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,25,0,0,6,8,15,10,30,10,5,30,10,10,8,7,8,5,15,3,50,20,2,10,6,7,7,9,8,6,7,8,8,8,6,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,0.62,5,3,7,3,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,25,1,1,7,6,17,18,28,27,5,5,10,8,10,8,8,8,10,20,27,23,15,5,7,9,7,9,7,7,10,8,10,6,5,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9,0.04,6,2,7,10,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,25,1,1,4,4,50,0,30,10,0,10,6,8,7,7,7,7,15,15,15,40,10,5,6,8,10,6,9,5,10,6,4,6,6,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,0.15,7,3,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,32,9,1,8,10,30,10,30,20,10,0,8,6,6,7,4,3,15,15,20,15,15,20,9,9,9,9,9,2,3,4,5,4,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,0.42,4,3,1,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,24,1,0,5,1,50,20,10,5,10,5,4,8,9,3,8,2,15,30,20,20,10,5,10,10,6,10,10,5,5,5,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.18,7,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28,21,7,0,6,6,30,5,30,15,15,5,4,5,6,5,6,5,25,15,25,15,0,20,7,8,6,8,7,7,7,7,7,7,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,-0.05,7,9,7,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,32,11,1,9,8,20,20,20,20,10,10,10,10,8,8,7,8,25,25,15,15,10,10,8,10,9,8,9,7,8,8,8,8,8,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,0.53,7,9,7,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,24,0,0,5,5,20,20,20,20,10,10,6,7,7,7,7,6,50,20,10,5,10,5,10,10,10,10,10,6,7,7,7,7,6,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0.06,1,0,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,27,11,0,4,6,20,20,20,20,20,0,5,6,6,6,8,8,15,15,20,15,15,20,6,9,6,8,9,8,6,8,7,9,5,4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,0.61,5,1,6,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,30,6,1,7,4,20,10,22,20,15,13,8,6,6,6,8,6,20,20,20,20,20,0,8,8,8,8,8,8,10,10,9,10,8,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,0.12,7,4,7,4,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,27,2,1,1,1,55,10,15,15,5,0,5,9,9,7,7,4,20,20,20,10,10,20,7,8,4,8,8,8,7,7,5,8,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,0.33,5,3,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,24,6,0,1,1,20,20,20,20,10,10,8,8,7,6,7,2,15,20,20,20,5,10,8,9,7,9,7,5,5,5,4,3,3,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9,-0.13,3,3,4,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,23,1,0,8,3,25,15,20,20,10,10,7,7,7,7,7,5,25,7,25,25,8,10,8,7,8,10,8,7,6,5,7,5,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,-0.39,6,2,6,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,30,5,0,1,3,20.51,14.53,24.79,17.09,5.98,17.09,7,7,8,7,7,7,15,15,30,15,15,10,8,10,7,8,9,7,7,7,7,7,7,5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5,0.46,8,3,7,7,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,33,9,0,1,1,20,20,20,15,15,10,5,7,7,7,7,7,30,15,15,15,15,10,7,9,8,7,8,6,7,7,6,7,10,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,0.39,5,5,7,5,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,28,1,0,1,1,35,0,35,10,10,10,5,7,6,8,5,3,20,20,20,20,20,0,6,7,8,8,9,8,8,8,8,8,8,4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,0.11,6,2,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,21,5,0,1,4,25,10,25,5,10,25,6,6,7,5,6,7,15,20,20,20,15,10,5,8,7,7,8,8,8,8,8,7,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.54,3,4,7,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,23,2,0,2,4,30,5,15,40,5,5,7,8,9,8,9,8,15,20,20,15,15,15,6,8,8,8,7,7,6,8,7,6,8,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.61,3,4,7,6,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,32,6,0,4,6,20,20,20,15,10,15,6,8,9,6,7,7,16,18,18,20,12,16,8,9,10,8,7,4,10,9,8,9,8,7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,0.55,4,6,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25,25,0,1,1,1,15,18,19,19,17,12,7,3,10,10,7,7,60,20,0,20,0,0,4,8,8,8,5,8,8,8,9,7,6,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,0.24,5,2,9,10,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,25,4,0,3,3,20,20,20,15,15,10,9,5,7,8,6,6,30,10,25,20,8,7,7,7,7,7,7,5,6,6,7,6,6,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,0.6,5,2.5,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,26,0,0,8,3,40,5,30,15,5,5,2,8,8,2,8,2,25,20,20,20,5,10,7,9,7,8,8,7,8,7,7,8,9,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.03,6,2,8,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,22,1,0,1,1,20,22,18,15,15,10,6,8,7,6,5,3,20,25,25,10,10,10,6,10,10,9,10,6,8,8,8,9,6,10,8,4,5,5,4,1,6,10,9,7,5,10,7,10,5,1,0.52,7,2,7,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,21,6,1,1,1,20,30,20,20,0,10,5,10,9,5,10,6,75,5,5,5,5,5,7,7,8,8,8,8,8,9,9,8,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4,0.04,4,3,7,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,23,2,0,9,6,23,14,19,16,10,18,7,8,7,7,6,6,15,20,25,20,10,10,5,9,7,8,7,7,9,8,9,7,7,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,0.3,6,3,8,3,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,23,1,0,7,1,20,20,20,15,5,20,9,7,6,6,6,2,20,5,25,25,5,20,7,9,9,9,7,6,8,7,4,5,5,6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,0.81,7,2,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,27,1,0,3,6,10,20,20,10,20,20,6,7,8,7,8,7,10,20,20,22,6,22,7,9,9,9,9,6,7,7,6,7,6,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,-0.36,7,4,6,7,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,21,3,0,1,1,12,18,20,16,16,18,5,8,8,4,9,3,25,35,30,10,0,0,3,8,3,7,2,4,5,6,4,6,2,8,9,6,5,7,7,2,5,5,9,6,7,4,6,5,2,1,0.43,3,0,5,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,42,19,1,5,5,23.81,23.81,23.81,23.81,2.38,2.38,6,8,8,8,5,6,15.38,17.31,19.23,19.23,11.54,17.31,7,8,9,10,5,5,5,6,2,9,3,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,0.08,5,3,3,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,22,0,0,1,1,25,5,20,25,15,10,9,9,10,10,9,6,25,15,25,25,5,5,8,9,8,9,10,5,7,8,6,6,7,3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,0.73,3,4,6,6,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,18,3,0,8,1,50,10,20,5,5,10,5,4,5,4,5,4,35,15,5,30,15,0,2,9,9,7,9,9,10,7,5,10,9,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4,-0.28,2,2,9,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,24,1,1,2,4,25,15,25,25,15,15,8,7,7,8,7,7,20,20,20,15,15,10,7,8,8,8,8,3,8,7,6,6,4,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1,0.46,7,0,5,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,24,1,0,2,1,20.51,5.13,23.08,12.82,17.95,20.51,7,6,6,8,7,4,11.54,13.46,19.23,19.23,19.23,17.31,9,10,10,10,10,5,8,10,8,8,5,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,0.9,5,3,5,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,26,2,0,1,1,24,16,28,14,8,10,8,9,8,8,7,7,30,20,20,10,15,5,9,9,8,9,9,7,8,9,7,8,8,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,0.06,5,5,8,6,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,28,5,0,10,9,23,18,21,18,10,10,8,7,6,8,5,7,10,15,40,15,10,10,9,10,10,9,10,6,7,6,7,7,6,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,0.29,8,2,6,6,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,30,7,1,1,1,35,10,20,25,5,5,8,7,7,9,6,6,20,20,20,20,5,15,6,8,7,6,4,7,5,7,7,7,9,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,0,2,2,5,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,20,2,0,7,5,15,15,20,25,10,15,5,7,9,6,8,7,25,40,15,10,5,5,9,10,9,9,9,7,8,7,6,6,6,10,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7,0.3,6,1,6,7,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26,27,1,0,9,10,20,20,15,25,10,10,6,5,7,7,6,7,20,20,20,10,20,10,8,8,8,8,5,5,10,9,7,7,7,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,0.18,1,2,8,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,32,2,0,6,6,5,25,20,10,15,25,7,8,8,5,7,6,50,10,10,10,5,15,6,7,6,7,7,5,5,6,4,5,5,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,0.18,7,2,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,25,25,0,3,3,10,20,20,20,10,20,6,7,7,7,7,6,20,18.18,20,18,10,10.64,7,8,8,8,8,7,8,7,4,5,4,7,4,6,8,7,7,6,3,6,8,6,7,8,7,8,6,4,0.21,6,1,5,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,26,1,0,2,1,15,20,20,20,15,10,4,8,8,7,8,7,25,20,30,15,5,5,5,9,5,8,6,7,7,8,7,7,7,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,0.63,5,1,7,3,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,23,1,0,3,6,15,25,20,10,10,20,7,7,7,7,7,7,10,20,15,20,15,20,7,7,7,9,8,5,8,8,8,7,8,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,-0.16,5,4,7,6,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,26,34,0,1,1,20,18.37,20,18,10,10.64,5,8,6,5,6,4,15,15,10,25,10,25,7,9,9,7,4,8,7,7,7,6,5,4,7,4,6,7,7,10,2,1,9,3,7,7,9,9,4,10,0.21,4,2,7,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,24,1,0,5,8,20,10,20,20,10,20,7,8,7,7,6,6,25,20,20,20,10,5,8,8,6,8,6,10,10,8,10,10,10,7,5,8,10,10,10,10,6,8,9,6,10,10,8,10,9,8,0.26,7,3,9,9,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,30,5,0,1,1,20,10,22,20,15,13,8,5,6,5,5,4,20,10,20,20,10,20,8,8,8,6,6,2,5,6,7,7,3,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,0.31,4,6,6,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,22,1,0,2,4,10,15,25,15,15,20,7,7,9,8,8,6,16,16,19,17,14,18,5,4,7,8,6,5,6,6,4,6,5,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.15,5,6,6,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,24,2,0,1,1,30,30,30,5,2,3,6,6,6,7,5,7,20,20,10,15,5,30,3,9,9,9,7,7,8,8,9,8,8,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0.26,8,6,8,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,25,2,1,1,5,40,10,0,45,0,5,7,4,5,4,4,0,14,15,16,17,18,20,7,8,7,7,7,4,3,6,2,2,2,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,0.36,4,10,2,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,27,4,0,4,1,20,15,25,15,20,5,10,10,10,10,10,10,15,21,18,18,10,18,5,8,5,7,5,10,10,10,10,10,7,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,0.05,5,2,8,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,22,3,0,6,8,40,8,10,12,10,20,8,7,7,8,7,6,15,3,50,20,2,10,6,7,7,9,8,4,7,8,5,7,4,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,-0.19,5,3,4,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,27,5,0,5,6,16,19,16,17,15,17,6,7,8,8,7,6,20,20,20,15,15,10,7,7,7,8,9,7,7,6,6,6,4,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,0.29,6,4,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27,22,5,1,8,8,8,20,25,25,12,10,7,8,7,7,6,5,20,20,20,20,10,10,7,10,6,10,10,5,9,8,2,5,2,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,-0.5,5,2,4,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,27,3,1,1,6,75,5,5,5,5,5,7,6,6,6,6,6,18,19,16,15,15,17,9,8,7,7,7,5,8,9,8,7,8,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2,-0.34,6,2.5,8,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,23,0,1,3,10,25,20,20,20,5,10,6,7,7,6,5,5,20,20,20,20,20,0,7,9,9,7,9,4,10,8,8,8,4,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10,0.21,5,10,6,8,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,25,5,0,3,4,15,20,25,20,10,10,8,8,9,8,8,7,35,10,20,25,5,5,9,8,10,8,7,7,7,6,7,6,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,0.02,8,9,5,7,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,20,1,0,4,1,20,20,20,20,10,10,5,6,4,5,3,3,25,10,20,20,10,15,4,6,4,6,6,5,5,5,5,5,5,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,0.13,5,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,29,4,0,5,2,15,20,20,20,5,20,10,7,8,8,10,8,15,25,15,15,15,15,8,9,6,8,8,4,8,8,5,5,3,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,0.33,4,2,5,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,28,1,1,5,8,40,20,20,20,0,0,6,8,7,6,8,6,10,10,30,25,10,15,7,8,7,9,5,4,3,4,2,3,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.68,7,6,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,33,10,0,5,5,20,20,20,15,15,10,8,8,8,8,8,8,20,15,20,20,10,15,7,9,8,9,8,7,9,9,8,7,5,10,4,1,4,7,8,10,2,8,7,2,6,8,10,10,5,2,0.08,7,3,7,6,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,30,7,0,8,3,60,10,10,10,5,5,10,10,9,10,10,10,40,10,15,20,10,5,9,9,9,9,8,1,10,10,6,5,1,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,0.04,5,0,3,5,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,30,8,0,8,5,18.6,20.93,23.26,23.26,2.33,11.63,6,6,7,4,6,4,15.38,19.23,19.23,19.23,15.38,11.54,7,10,9,10,8,6,8,8,9,8,6,8,8,9,7,6,4,4,1,6,8,7,7,9,6,7,7,1,0.24,3,3,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,32,10,0,4,1,50,0,10,30,0,10,3,8,6,5,5,4,10,25,25,10,10,20,6,10,9,7,5,6,7,7,5,5,6,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0.27,5,4,7,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
